ticketno,alarmno,alarmtime,alarmlevel,alarmmsg_original,site,sysname,unit,slot,port,sva,root_cause_domain,root_cause_type
21147066.0,1669992086057,2022-12-02 23:43:24+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992165568,2022-12-02 23:44:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992181612,2022-12-02 23:44:59+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21146785.0,1669992236643,2022-12-02 23:45:54+09:00,7,OPT-LOS,ABZO,acie,EQPT,5.0,6.0,NSA,A,LinkCut
21147066.0,1669992303235,2022-12-02 23:47:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21122633.0,1669992321979,2022-12-02 23:47:20+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669992405578,2022-12-02 23:48:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992594053,2022-12-02 23:51:52+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992786675,2022-12-02 23:55:04+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992813690,2022-12-02 23:55:31+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669992891909,2022-12-02 23:56:50+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993005503,2022-12-02 23:58:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993083705,2022-12-03 00:00:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993114800,2022-12-03 00:00:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669993228298,2022-12-03 00:02:26+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21170883.0,1669993531304,2022-12-03 00:07:28+09:00,7,OPT-LOS,ABZO,acie,EQPT,5.0,6.0,NSA,A,LinkCut
21147066.0,1669993539399,2022-12-03 00:07:37+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993604452,2022-12-03 00:08:42+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993693684,2022-12-03 00:10:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993868147,2022-12-03 00:13:06+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669993913283,2022-12-03 00:13:51+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994018552,2022-12-03 00:15:36+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994129181,2022-12-03 00:17:27+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669994130723,2022-12-03 00:17:28+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669994237140,2022-12-03 00:19:15+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994558343,2022-12-03 00:24:36+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994601457,2022-12-03 00:25:19+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994747850,2022-12-03 00:27:46+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994789976,2022-12-03 00:28:28+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669994956414,2022-12-03 00:31:14+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669995048667,2022-12-03 00:32:46+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669995052239,2022-12-03 00:32:50+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669995155986,2022-12-03 00:34:34+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669995258407,2022-12-03 00:36:16+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669995390630,2022-12-03 00:38:28+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669995511117,2022-12-03 00:40:29+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669995648368,2022-12-03 00:42:46+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669995918518,2022-12-03 00:47:16+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669996033669,2022-12-03 00:49:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669996096841,2022-12-03 00:50:15+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669996245246,2022-12-03 00:52:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669996560123,2022-12-03 00:57:58+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669996585138,2022-12-03 00:58:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669996642304,2022-12-03 00:59:20+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669996818162,2022-12-03 01:02:16+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21171670.0,1669996890249,2022-12-03 01:03:28+09:00,7,TRK-CONN-MIS,AEZR,agoi,EQPT,3.0,9.0,NSA,A,LinkCut
21147066.0,1669997015639,2022-12-03 01:05:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997098888,2022-12-03 01:06:57+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997271350,2022-12-03 01:09:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997319680,2022-12-03 01:10:37+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997350619,2022-12-03 01:11:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997682790,2022-12-03 01:16:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669997778332,2022-12-03 01:18:16+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669997842248,2022-12-03 01:19:20+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669997970715,2022-12-03 01:21:28+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998231441,2022-12-03 01:25:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998257409,2022-12-03 01:26:15+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998333615,2022-12-03 01:27:31+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998523129,2022-12-03 01:30:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998624482,2022-12-03 01:32:22+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669998630627,2022-12-03 01:32:28+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669998663497,2022-12-03 01:33:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998717660,2022-12-03 01:33:55+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669998953279,2022-12-03 01:37:51+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999037526,2022-12-03 01:39:15+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999083685,2022-12-03 01:40:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999129808,2022-12-03 01:40:48+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999152874,2022-12-03 01:41:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999317313,2022-12-03 01:43:55+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999419588,2022-12-03 01:45:37+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1669999531299,2022-12-03 01:47:29+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1669999585090,2022-12-03 01:48:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1669999709365,2022-12-03 01:50:27+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000002248,2022-12-03 01:55:20+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000125493,2022-12-03 01:57:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000254835,2022-12-03 01:59:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670000418746,2022-12-03 02:02:17+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670000482436,2022-12-03 02:03:20+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000532748,2022-12-03 02:04:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000584888,2022-12-03 02:05:03+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000608952,2022-12-03 02:05:27+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000762478,2022-12-03 02:08:00+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000806556,2022-12-03 02:08:44+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670000915799,2022-12-03 02:10:34+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001040122,2022-12-03 02:12:38+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001131052,2022-12-03 02:14:09+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001227218,2022-12-03 02:15:45+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001299707,2022-12-03 02:16:58+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001375904,2022-12-03 02:18:14+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001426071,2022-12-03 02:19:04+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001444127,2022-12-03 02:19:22+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001625588,2022-12-03 02:22:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001783006,2022-12-03 02:25:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670001854198,2022-12-03 02:26:12+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002099945,2022-12-03 02:30:18+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002214149,2022-12-03 02:32:12+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670002224423,2022-12-03 02:32:22+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670002299378,2022-12-03 02:33:37+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002381609,2022-12-03 02:34:59+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002491262,2022-12-03 02:36:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002563800,2022-12-03 02:38:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002687787,2022-12-03 02:40:06+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002758975,2022-12-03 02:41:17+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670002981566,2022-12-03 02:44:59+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670003156291,2022-12-03 02:47:54+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670003175071,2022-12-03 02:48:13+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003210165,2022-12-03 02:48:48+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003450805,2022-12-03 02:52:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003627573,2022-12-03 02:55:45+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003748890,2022-12-03 02:57:47+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003822084,2022-12-03 02:59:00+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003888257,2022-12-03 03:00:06+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670003948433,2022-12-03 03:01:06+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004104059,2022-12-03 03:03:42+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004241389,2022-12-03 03:05:58+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004412745,2022-12-03 03:08:51+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004459874,2022-12-03 03:09:38+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004562514,2022-12-03 03:11:19+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670004624319,2022-12-03 03:12:22+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670004925004,2022-12-03 03:17:23+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670005122679,2022-12-03 03:20:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670005235999,2022-12-03 03:22:34+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670005384493,2022-12-03 03:25:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670005570346,2022-12-03 03:28:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670005831315,2022-12-03 03:32:29+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670005923899,2022-12-03 03:34:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006229703,2022-12-03 03:39:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006251773,2022-12-03 03:39:30+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006305923,2022-12-03 03:40:24+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006383135,2022-12-03 03:41:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006582978,2022-12-03 03:45:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670006652209,2022-12-03 03:46:10+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670006731564,2022-12-03 03:47:29+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670006884080,2022-12-03 03:50:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670007093651,2022-12-03 03:53:32+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670007199055,2022-12-03 03:55:17+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670007514754,2022-12-03 04:00:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670007653740,2022-12-03 04:02:52+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670007993337,2022-12-03 04:08:31+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670008260029,2022-12-03 04:12:58+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670008344285,2022-12-03 04:14:22+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670008496357,2022-12-03 04:16:54+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670008573178,2022-12-03 04:18:11+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670008723593,2022-12-03 04:20:41+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670008806817,2022-12-03 04:22:05+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670008831898,2022-12-03 04:22:30+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009022398,2022-12-03 04:25:40+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009216110,2022-12-03 04:28:54+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009288113,2022-12-03 04:30:06+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009467584,2022-12-03 04:33:05+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009521833,2022-12-03 04:34:00+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670009665154,2022-12-03 04:36:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670010002057,2022-12-03 04:42:00+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670010152440,2022-12-03 04:44:30+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670010234755,2022-12-03 04:45:53+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670010266797,2022-12-03 04:46:25+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670010331033,2022-12-03 04:47:29+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670010557561,2022-12-03 04:51:15+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670011229564,2022-12-03 05:02:25+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670011590583,2022-12-03 05:08:28+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670011689849,2022-12-03 05:10:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670011850630,2022-12-03 05:12:48+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670011923759,2022-12-03 05:14:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670012113677,2022-12-03 05:17:12+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670012138325,2022-12-03 05:17:36+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012196480,2022-12-03 05:18:34+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012274692,2022-12-03 05:19:53+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012349894,2022-12-03 05:21:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012391069,2022-12-03 05:21:49+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012458191,2022-12-03 05:22:56+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012829457,2022-12-03 05:29:07+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012918503,2022-12-03 05:30:36+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012943579,2022-12-03 05:31:02+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670012970659,2022-12-03 05:31:29+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670013047421,2022-12-03 05:32:45+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670013069965,2022-12-03 05:33:08+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670013105027,2022-12-03 05:33:43+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670013148139,2022-12-03 05:34:26+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670013397840,2022-12-03 05:38:36+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21147066.0,1670013539215,2022-12-03 05:40:57+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21170766.0,1670013925302,2022-12-03 05:47:23+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21170766.0,1670014862559,2022-12-03 06:03:01+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21170766.0,1670015747013,2022-12-03 06:17:45+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21147066.0,1670016192907,2022-12-03 06:25:11+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21149516.0,1670016437337,2022-12-03 06:29:15+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21170766.0,1670016667325,2022-12-03 06:33:05+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21149516.0,1670017544627,2022-12-03 06:47:43+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21170766.0,1670017547165,2022-12-03 06:47:45+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
21149516.0,1670017784524,2022-12-03 06:51:42+09:00,5,OPT-PWR-LOW,AECU,affb,EQPT,5.0,3.0,NSA,A,LinkCut
21170766.0,1670018435286,2022-12-03 07:02:32+09:00,5,ETH-ERR,ACEN,acnt,EQPT,3.0,1.0,NSA,A,LinkCut
